Domain,Area,Element,Crop,Year,Unit,Value
Crops,Burundi,Production,Bananas,2016,tonnes,911193
Crops,Burundi,Production,Bananas,2017,tonnes,830957
Crops,Burundi,Production,Bananas,2018,tonnes,1654955
Crops,Burundi,Production,Bananas,2019,tonnes,1179759
Crops,Burundi,Production,"Beans, dry",2016,tonnes,375863
Crops,Burundi,Production,"Beans, dry",2017,tonnes,371211
Crops,Burundi,Production,"Beans, dry",2018,tonnes,393233
Crops,Burundi,Production,"Beans, dry",2019,tonnes,619151
Crops,Burundi,Production,"Cashew nuts, with shell",2017,tonnes,215765
Crops,Burundi,Production,"Cashew nuts, with shell",2018,tonnes,266389
Crops,Burundi,Production,"Cashew nuts, with shell",2019,tonnes,283328
Crops,Burundi,Production,Cassava,2016,tonnes,2394982
Crops,Burundi,Production,Cassava,2017,tonnes,2285265
Crops,Burundi,Production,Cassava,2018,tonnes,2386709
Crops,Burundi,Production,Cassava,2019,tonnes,2408958
Crops,Burundi,Production,Castor oil seed,2016,tonnes,0
Crops,Burundi,Production,Castor oil seed,2017,tonnes,0
Crops,Burundi,Production,Castor oil seed,2018,tonnes,0
Crops,Burundi,Production,Castor oil seed,2019,tonnes,0
Crops,Burundi,Production,"Groundnuts, with shell",2016,tonnes,7345
Crops,Burundi,Production,"Groundnuts, with shell",2017,tonnes,8923
Crops,Burundi,Production,"Groundnuts, with shell",2018,tonnes,12372
Crops,Burundi,Production,"Groundnuts, with shell",2019,tonnes,9813
Crops,Burundi,Production,Maize,2016,tonnes,243740
Crops,Burundi,Production,Maize,2017,tonnes,228355
Crops,Burundi,Production,Maize,2018,tonnes,290498
Crops,Burundi,Production,Maize,2019,tonnes,270813
Crops,Burundi,Production,Millet,2016,tonnes,10019
Crops,Burundi,Production,Millet,2017,tonnes,9955
Crops,Burundi,Production,Millet,2018,tonnes,9891
Crops,Burundi,Production,Millet,2019,tonnes,9827
Crops,Burundi,Production,Oil palm fruit,2016,tonnes,88011
Crops,Burundi,Production,Oil palm fruit,2017,tonnes,88637
Crops,Burundi,Production,Oil palm fruit,2018,tonnes,88533
Crops,Burundi,Production,Oil palm fruit,2019,tonnes,88574
Crops,Burundi,Production,"Peas, dry",2016,tonnes,18764
Crops,Burundi,Production,"Peas, dry",2017,tonnes,19056
Crops,Burundi,Production,"Peas, dry",2018,tonnes,10000
Crops,Burundi,Production,"Peas, dry",2019,tonnes,12734
Crops,Burundi,Production,Potatoes,2016,tonnes,145687
Crops,Burundi,Production,Potatoes,2017,tonnes,204891
Crops,Burundi,Production,Potatoes,2018,tonnes,302665
Crops,Burundi,Production,Potatoes,2019,tonnes,376441
Crops,Burundi,Production,"Rice, paddy",2016,tonnes,146633
Crops,Burundi,Production,"Rice, paddy",2017,tonnes,88298
Crops,Burundi,Production,"Rice, paddy",2018,tonnes,89296
Crops,Burundi,Production,"Rice, paddy",2019,tonnes,88510
Crops,Burundi,Production,Seed cotton,2016,tonnes,2010
Crops,Burundi,Production,Seed cotton,2017,tonnes,1835
Crops,Burundi,Production,Seed cotton,2018,tonnes,2066
Crops,Burundi,Production,Seed cotton,2019,tonnes,1749
Crops,Burundi,Production,Sorghum,2016,tonnes,29665
Crops,Burundi,Production,Sorghum,2017,tonnes,25499
Crops,Burundi,Production,Sorghum,2018,tonnes,28472
Crops,Burundi,Production,Sorghum,2019,tonnes,8851
Crops,Burundi,Production,Soybeans,2016,tonnes,2395
Crops,Burundi,Production,Soybeans,2017,tonnes,2167
Crops,Burundi,Production,Soybeans,2018,tonnes,2387
Crops,Burundi,Production,Soybeans,2019,tonnes,2589
Crops,Burundi,Production,Sugar cane,2016,tonnes,218115
Crops,Burundi,Production,Sugar cane,2017,tonnes,215118
Crops,Burundi,Production,Sugar cane,2018,tonnes,178439
Crops,Burundi,Production,Sugar cane,2019,tonnes,167242
Crops,Burundi,Production,Sweet potatoes,2016,tonnes,726048
Crops,Burundi,Production,Sweet potatoes,2017,tonnes,519637
Crops,Burundi,Production,Sweet potatoes,2018,tonnes,583019
Crops,Burundi,Production,Sweet potatoes,2019,tonnes,1023458
Crops,Burundi,Production,Tea,2016,tonnes,52701
Crops,Burundi,Production,Tea,2017,tonnes,10657
Crops,Burundi,Production,Tea,2018,tonnes,11367
Crops,Burundi,Production,Tea,2019,tonnes,11383
Crops,Burundi,Production,"Vegetables, fresh nes",2016,tonnes,516566
Crops,Burundi,Production,"Vegetables, fresh nes",2017,tonnes,533558
Crops,Burundi,Production,"Vegetables, fresh nes",2018,tonnes,550550
Crops,Burundi,Production,"Vegetables, fresh nes",2019,tonnes,567541
Crops,Burundi,Production,Wheat,2016,tonnes,7980
Crops,Burundi,Production,Wheat,2017,tonnes,8060
Crops,Burundi,Production,Wheat,2018,tonnes,22751
Crops,Burundi,Production,Wheat,2019,tonnes,4894
Crops,Burundi,Production,Yams,2016,tonnes,11107
Crops,Burundi,Production,Yams,2017,tonnes,5897
Crops,Burundi,Production,Yams,2018,tonnes,6772
Crops,Burundi,Production,Yams,2019,tonnes,6859
Crops,Comoros,Production,Bananas,2016,tonnes,34995
Crops,Comoros,Production,Bananas,2017,tonnes,28769
Crops,Comoros,Production,Bananas,2018,tonnes,25662
Crops,Comoros,Production,Bananas,2019,tonnes,22785
Crops,Comoros,Production,Cassava,2016,tonnes,64083
Crops,Comoros,Production,Cassava,2017,tonnes,64413
Crops,Comoros,Production,Cassava,2018,tonnes,64742
Crops,Comoros,Production,Cassava,2019,tonnes,65071
Crops,Comoros,Production,"Cocoa, beans",2016,tonnes,46
Crops,Comoros,Production,"Cocoa, beans",2017,tonnes,47
Crops,Comoros,Production,"Cocoa, beans",2018,tonnes,49
Crops,Comoros,Production,"Cocoa, beans",2019,tonnes,51
Crops,Comoros,Production,"Groundnuts, with shell",2016,tonnes,962
Crops,Comoros,Production,"Groundnuts, with shell",2017,tonnes,970
Crops,Comoros,Production,"Groundnuts, with shell",2018,tonnes,978
Crops,Comoros,Production,"Groundnuts, with shell",2019,tonnes,986
Crops,Comoros,Production,Maize,2016,tonnes,6519
Crops,Comoros,Production,Maize,2017,tonnes,6739
Crops,Comoros,Production,Maize,2018,tonnes,6959
Crops,Comoros,Production,Maize,2019,tonnes,7179
Crops,Comoros,Production,Potatoes,2016,tonnes,669
Crops,Comoros,Production,Potatoes,2017,tonnes,663
Crops,Comoros,Production,Potatoes,2018,tonnes,663
Crops,Comoros,Production,Potatoes,2019,tonnes,666
Crops,Comoros,Production,"Rice, paddy",2016,tonnes,31700
Crops,Comoros,Production,"Rice, paddy",2017,tonnes,32970
Crops,Comoros,Production,"Rice, paddy",2018,tonnes,34240
Crops,Comoros,Production,"Rice, paddy",2019,tonnes,35510
Crops,Comoros,Production,Sisal,2016,tonnes,
Crops,Comoros,Production,Sisal,2017,tonnes,
Crops,Comoros,Production,Sisal,2018,tonnes,
Crops,Comoros,Production,Sisal,2019,tonnes,
Crops,Comoros,Production,Sweet potatoes,2016,tonnes,7543
Crops,Comoros,Production,Sweet potatoes,2017,tonnes,7695
Crops,Comoros,Production,Sweet potatoes,2018,tonnes,7848
Crops,Comoros,Production,Sweet potatoes,2019,tonnes,8001
Crops,Comoros,Production,Tomatoes,2016,tonnes,665
Crops,Comoros,Production,Tomatoes,2017,tonnes,670
Crops,Comoros,Production,Tomatoes,2018,tonnes,675
Crops,Comoros,Production,Tomatoes,2019,tonnes,680
Crops,Comoros,Production,"Vegetables, fresh nes",2016,tonnes,4589
Crops,Comoros,Production,"Vegetables, fresh nes",2017,tonnes,4656
Crops,Comoros,Production,"Vegetables, fresh nes",2018,tonnes,4724
Crops,Comoros,Production,"Vegetables, fresh nes",2019,tonnes,4791
Crops,Comoros,Production,Yams,2016,tonnes,4595
Crops,Comoros,Production,Yams,2017,tonnes,4631
Crops,Comoros,Production,Yams,2018,tonnes,4667
Crops,Comoros,Production,Yams,2019,tonnes,4703
Crops,Djibouti,Production,"Beans, dry",2016,tonnes,2178
Crops,Djibouti,Production,"Beans, dry",2017,tonnes,2189
Crops,Djibouti,Production,"Beans, dry",2018,tonnes,2200
Crops,Djibouti,Production,"Beans, dry",2019,tonnes,2211
Crops,Djibouti,Production,Cabbages and other brassicas,2016,tonnes,8
Crops,Djibouti,Production,Cabbages and other brassicas,2017,tonnes,8
Crops,Djibouti,Production,Cabbages and other brassicas,2018,tonnes,8
Crops,Djibouti,Production,Cabbages and other brassicas,2019,tonnes,8
Crops,Djibouti,Production,Carrots and turnips,2016,tonnes,13
Crops,Djibouti,Production,Carrots and turnips,2017,tonnes,13
Crops,Djibouti,Production,Carrots and turnips,2018,tonnes,14
Crops,Djibouti,Production,Carrots and turnips,2019,tonnes,14
Crops,Djibouti,Production,"Chillies and peppers, dry",2016,tonnes,596
Crops,Djibouti,Production,"Chillies and peppers, dry",2017,tonnes,622
Crops,Djibouti,Production,"Chillies and peppers, dry",2018,tonnes,649
Crops,Djibouti,Production,"Chillies and peppers, dry",2019,tonnes,675
Crops,Djibouti,Production,"Chillies and peppers, green",2016,tonnes,11
Crops,Djibouti,Production,"Chillies and peppers, green",2017,tonnes,12
Crops,Djibouti,Production,"Chillies and peppers, green",2018,tonnes,12
Crops,Djibouti,Production,"Chillies and peppers, green",2019,tonnes,12
Crops,Djibouti,Production,"Fruit, tropical fresh nes",2016,tonnes,1107
Crops,Djibouti,Production,"Fruit, tropical fresh nes",2017,tonnes,1121
Crops,Djibouti,Production,"Fruit, tropical fresh nes",2018,tonnes,1134
Crops,Djibouti,Production,"Fruit, tropical fresh nes",2019,tonnes,1148
Crops,Djibouti,Production,Lemons and limes,2016,tonnes,2556
Crops,Djibouti,Production,Lemons and limes,2017,tonnes,2606
Crops,Djibouti,Production,Lemons and limes,2018,tonnes,2655
Crops,Djibouti,Production,Lemons and limes,2019,tonnes,2705
Crops,Djibouti,Production,Maize,2016,tonnes,19
Crops,Djibouti,Production,Maize,2017,tonnes,20
Crops,Djibouti,Production,Maize,2018,tonnes,21
Crops,Djibouti,Production,Maize,2019,tonnes,21
Crops,Djibouti,Production,"Mangoes, mangosteens, guavas",2016,tonnes,602
Crops,Djibouti,Production,"Mangoes, mangosteens, guavas",2017,tonnes,611
Crops,Djibouti,Production,"Mangoes, mangosteens, guavas",2018,tonnes,619
Crops,Djibouti,Production,"Mangoes, mangosteens, guavas",2019,tonnes,628
Crops,Djibouti,Production,Oranges,2016,tonnes,5
Crops,Djibouti,Production,Oranges,2017,tonnes,5
Crops,Djibouti,Production,Oranges,2018,tonnes,5
Crops,Djibouti,Production,Oranges,2019,tonnes,5
Crops,Djibouti,Production,"Pumpkins, squash and gourds",2016,tonnes,16
Crops,Djibouti,Production,"Pumpkins, squash and gourds",2017,tonnes,16
Crops,Djibouti,Production,"Pumpkins, squash and gourds",2018,tonnes,16
Crops,Djibouti,Production,"Pumpkins, squash and gourds",2019,tonnes,17
Crops,Djibouti,Production,Sugar cane,2016,tonnes,53
Crops,Djibouti,Production,Sugar cane,2017,tonnes,53
Crops,Djibouti,Production,Sugar cane,2018,tonnes,53
Crops,Djibouti,Production,Sugar cane,2019,tonnes,53
Crops,Djibouti,Production,Tomatoes,2016,tonnes,1689
Crops,Djibouti,Production,Tomatoes,2017,tonnes,1703
Crops,Djibouti,Production,Tomatoes,2018,tonnes,1717
Crops,Djibouti,Production,Tomatoes,2019,tonnes,1731
Crops,Djibouti,Production,"Vegetables, fresh nes",2016,tonnes,35263
Crops,Djibouti,Production,"Vegetables, fresh nes",2017,tonnes,36146
Crops,Djibouti,Production,"Vegetables, fresh nes",2018,tonnes,37028
Crops,Djibouti,Production,"Vegetables, fresh nes",2019,tonnes,37911
Crops,Djibouti,Production,Watermelons,2016,tonnes,68
Crops,Djibouti,Production,Watermelons,2017,tonnes,68
Crops,Djibouti,Production,Watermelons,2018,tonnes,68
Crops,Djibouti,Production,Watermelons,2019,tonnes,68
Crops,Eritrea,Production,Barley,2016,tonnes,65000
Crops,Eritrea,Production,Barley,2017,tonnes,65000
Crops,Eritrea,Production,Barley,2018,tonnes,65000
Crops,Eritrea,Production,Barley,2019,tonnes,65000
Crops,Eritrea,Production,"Beans, dry",2016,tonnes,121
Crops,Eritrea,Production,"Beans, dry",2017,tonnes,121
Crops,Eritrea,Production,"Beans, dry",2018,tonnes,121
Crops,Eritrea,Production,"Beans, dry",2019,tonnes,121
Crops,Eritrea,Production,Chick peas,2016,tonnes,3793
Crops,Eritrea,Production,Chick peas,2017,tonnes,3858
Crops,Eritrea,Production,Chick peas,2018,tonnes,3924
Crops,Eritrea,Production,Chick peas,2019,tonnes,3989
Crops,Eritrea,Production,"Groundnuts, with shell",2016,tonnes,2173
Crops,Eritrea,Production,"Groundnuts, with shell",2017,tonnes,2193
Crops,Eritrea,Production,"Groundnuts, with shell",2018,tonnes,2214
Crops,Eritrea,Production,"Groundnuts, with shell",2019,tonnes,2234
Crops,Eritrea,Production,Maize,2016,tonnes,20000
Crops,Eritrea,Production,Maize,2017,tonnes,20000
Crops,Eritrea,Production,Maize,2018,tonnes,20000
Crops,Eritrea,Production,Maize,2019,tonnes,20000
Crops,Eritrea,Production,Millet,2016,tonnes,25000
Crops,Eritrea,Production,Millet,2017,tonnes,25000
Crops,Eritrea,Production,Millet,2018,tonnes,25000
Crops,Eritrea,Production,Millet,2019,tonnes,25000
Crops,Eritrea,Production,"Peas, dry",2016,tonnes,659
Crops,Eritrea,Production,"Peas, dry",2017,tonnes,614
Crops,Eritrea,Production,"Peas, dry",2018,tonnes,570
Crops,Eritrea,Production,"Peas, dry",2019,tonnes,529
Crops,Eritrea,Production,Potatoes,2016,tonnes,61
Crops,Eritrea,Production,Potatoes,2017,tonnes,58
Crops,Eritrea,Production,Potatoes,2018,tonnes,81
Crops,Eritrea,Production,Potatoes,2019,tonnes,81
Crops,Eritrea,Production,Sorghum,2016,tonnes,140000
Crops,Eritrea,Production,Sorghum,2017,tonnes,140000
Crops,Eritrea,Production,Sorghum,2018,tonnes,140000
Crops,Eritrea,Production,Sorghum,2019,tonnes,140000
Crops,Eritrea,Production,"Vegetables, fresh nes",2016,tonnes,59923
Crops,Eritrea,Production,"Vegetables, fresh nes",2017,tonnes,62448
Crops,Eritrea,Production,"Vegetables, fresh nes",2018,tonnes,64973
Crops,Eritrea,Production,"Vegetables, fresh nes",2019,tonnes,67498
Crops,Eritrea,Production,Wheat,2016,tonnes,25000
Crops,Eritrea,Production,Wheat,2017,tonnes,25000
Crops,Eritrea,Production,Wheat,2018,tonnes,25000
Crops,Eritrea,Production,Wheat,2019,tonnes,25000
Crops,Ethiopia,Production,Avocados,2016,tonnes,64982
Crops,Ethiopia,Production,Avocados,2017,tonnes,81432
Crops,Ethiopia,Production,Avocados,2018,tonnes,84794
Crops,Ethiopia,Production,Avocados,2019,tonnes,104492
Crops,Ethiopia,Production,Bananas,2016,tonnes,538302
Crops,Ethiopia,Production,Bananas,2017,tonnes,493602
Crops,Ethiopia,Production,Bananas,2018,tonnes,501529
Crops,Ethiopia,Production,Bananas,2019,tonnes,539443
Crops,Ethiopia,Production,Barley,2016,tonnes,2221068
Crops,Ethiopia,Production,Barley,2017,tonnes,1960276
Crops,Ethiopia,Production,Barley,2018,tonnes,1748920
Crops,Ethiopia,Production,Barley,2019,tonnes,2378010
Crops,Ethiopia,Production,"Beans, dry",2016,tonnes,869847
Crops,Ethiopia,Production,"Beans, dry",2017,tonnes,825423
Crops,Ethiopia,Production,"Beans, dry",2018,tonnes,563922
Crops,Ethiopia,Production,"Beans, dry",2019,tonnes,485547
Crops,Ethiopia,Production,"Beans, green",2016,tonnes,7309
Crops,Ethiopia,Production,"Beans, green",2017,tonnes,7545
Crops,Ethiopia,Production,"Beans, green",2018,tonnes,7781
Crops,Ethiopia,Production,"Beans, green",2019,tonnes,8017
Crops,Ethiopia,Production,Cabbages and other brassicas,2016,tonnes,391578
Crops,Ethiopia,Production,Cabbages and other brassicas,2017,tonnes,344992
Crops,Ethiopia,Production,Cabbages and other brassicas,2018,tonnes,463049
Crops,Ethiopia,Production,Cabbages and other brassicas,2019,tonnes,435863
Crops,Ethiopia,Production,Carrots and turnips,2016,tonnes,9034
Crops,Ethiopia,Production,Carrots and turnips,2017,tonnes,17333
Crops,Ethiopia,Production,Carrots and turnips,2018,tonnes,10148
Crops,Ethiopia,Production,Carrots and turnips,2019,tonnes,18225
Crops,Ethiopia,Production,Castor oil seed,2016,tonnes,10000
Crops,Ethiopia,Production,Castor oil seed,2017,tonnes,9399
Crops,Ethiopia,Production,Castor oil seed,2018,tonnes,10919
Crops,Ethiopia,Production,Castor oil seed,2019,tonnes,11157
Crops,Ethiopia,Production,Chick peas,2016,tonnes,444146
Crops,Ethiopia,Production,Chick peas,2017,tonnes,499426
Crops,Ethiopia,Production,Chick peas,2018,tonnes,459173
Crops,Ethiopia,Production,Chick peas,2019,tonnes,435193
Crops,Ethiopia,Production,"Chillies and peppers, dry",2016,tonnes,329804
Crops,Ethiopia,Production,"Chillies and peppers, dry",2017,tonnes,264723
Crops,Ethiopia,Production,"Chillies and peppers, dry",2018,tonnes,307457
Crops,Ethiopia,Production,"Chillies and peppers, dry",2019,tonnes,313115
Crops,Ethiopia,Production,"Chillies and peppers, green",2016,tonnes,61794
Crops,Ethiopia,Production,"Chillies and peppers, green",2017,tonnes,63240
Crops,Ethiopia,Production,"Chillies and peppers, green",2018,tonnes,62248
Crops,Ethiopia,Production,"Chillies and peppers, green",2019,tonnes,67203
Crops,Ethiopia,Production,"Cow peas, dry",2016,tonnes,364918
Crops,Ethiopia,Production,"Cow peas, dry",2017,tonnes,380002
Crops,Ethiopia,Production,"Cow peas, dry",2018,tonnes,366953
Crops,Ethiopia,Production,"Cow peas, dry",2019,tonnes,374332
Crops,Ethiopia,Production,Fibre crops nes,2016,tonnes,21596
Crops,Ethiopia,Production,Fibre crops nes,2017,tonnes,21743
Crops,Ethiopia,Production,Fibre crops nes,2018,tonnes,21889
Crops,Ethiopia,Production,Fibre crops nes,2019,tonnes,22036
Crops,Ethiopia,Production,"Fruit, citrus nes",2016,tonnes,2640
Crops,Ethiopia,Production,"Fruit, citrus nes",2017,tonnes,2419
Crops,Ethiopia,Production,"Fruit, citrus nes",2018,tonnes,2240
Crops,Ethiopia,Production,"Fruit, citrus nes",2019,tonnes,2096
Crops,Ethiopia,Production,"Fruit, tropical fresh nes",2016,tonnes,48997
Crops,Ethiopia,Production,"Fruit, tropical fresh nes",2017,tonnes,50744
Crops,Ethiopia,Production,"Fruit, tropical fresh nes",2018,tonnes,52492
Crops,Ethiopia,Production,"Fruit, tropical fresh nes",2019,tonnes,54240
Crops,Ethiopia,Production,Garlic,2016,tonnes,138664
Crops,Ethiopia,Production,Garlic,2017,tonnes,178222
Crops,Ethiopia,Production,Garlic,2018,tonnes,195740
Crops,Ethiopia,Production,Garlic,2019,tonnes,152595
Crops,Ethiopia,Production,Ginger,2016,tonnes,11121
Crops,Ethiopia,Production,Ginger,2017,tonnes,11328
Crops,Ethiopia,Production,Ginger,2018,tonnes,11534
Crops,Ethiopia,Production,Ginger,2019,tonnes,11741
Crops,Ethiopia,Production,Grapes,2016,tonnes,4588
Crops,Ethiopia,Production,Grapes,2017,tonnes,4475
Crops,Ethiopia,Production,Grapes,2018,tonnes,4362
Crops,Ethiopia,Production,Grapes,2019,tonnes,4249
Crops,Ethiopia,Production,"Groundnuts, with shell",2016,tonnes,129636
Crops,Ethiopia,Production,"Groundnuts, with shell",2017,tonnes,145173
Crops,Ethiopia,Production,"Groundnuts, with shell",2018,tonnes,144091
Crops,Ethiopia,Production,"Groundnuts, with shell",2019,tonnes,156533
Crops,Ethiopia,Production,"Leeks, other alliaceous vegetables",2016,tonnes,3556
Crops,Ethiopia,Production,"Leeks, other alliaceous vegetables",2017,tonnes,3627
Crops,Ethiopia,Production,"Leeks, other alliaceous vegetables",2018,tonnes,3699
Crops,Ethiopia,Production,"Leeks, other alliaceous vegetables",2019,tonnes,3771
Crops,Ethiopia,Production,Lemons and limes,2016,tonnes,7781
Crops,Ethiopia,Production,Lemons and limes,2017,tonnes,7925
Crops,Ethiopia,Production,Lemons and limes,2018,tonnes,9448
Crops,Ethiopia,Production,Lemons and limes,2019,tonnes,7961
Crops,Ethiopia,Production,Maize,2016,tonnes,8846787
Crops,Ethiopia,Production,Maize,2017,tonnes,10488193
Crops,Ethiopia,Production,Maize,2018,tonnes,10119847
Crops,Ethiopia,Production,Maize,2019,tonnes,9635735
Crops,Ethiopia,Production,"Mangoes, mangosteens, guavas",2016,tonnes,104874
Crops,Ethiopia,Production,"Mangoes, mangosteens, guavas",2017,tonnes,108181
Crops,Ethiopia,Production,"Mangoes, mangosteens, guavas",2018,tonnes,136980
Crops,Ethiopia,Production,"Mangoes, mangosteens, guavas",2019,tonnes,108948
Crops,Ethiopia,Production,Millet,2016,tonnes,1017059
Crops,Ethiopia,Production,Millet,2017,tonnes,1030823
Crops,Ethiopia,Production,Millet,2018,tonnes,1035630
Crops,Ethiopia,Production,Millet,2019,tonnes,1125958
Crops,Ethiopia,Production,Mustard seed,2016,tonnes,2621
Crops,Ethiopia,Production,Mustard seed,2017,tonnes,2642
Crops,Ethiopia,Production,Mustard seed,2018,tonnes,2663
Crops,Ethiopia,Production,Mustard seed,2019,tonnes,2683
Crops,Ethiopia,Production,Oats,2016,tonnes,56039
Crops,Ethiopia,Production,Oats,2017,tonnes,37822
Crops,Ethiopia,Production,Oats,2018,tonnes,22123
Crops,Ethiopia,Production,Oats,2019,tonnes,45754
Crops,Ethiopia,Production,"Onions, dry",2016,tonnes,327475
Crops,Ethiopia,Production,"Onions, dry",2017,tonnes,293888
Crops,Ethiopia,Production,"Onions, dry",2018,tonnes,262478
Crops,Ethiopia,Production,"Onions, dry",2019,tonnes,273859
Crops,Ethiopia,Production,Oranges,2016,tonnes,20656
Crops,Ethiopia,Production,Oranges,2017,tonnes,30561
Crops,Ethiopia,Production,Oranges,2018,tonnes,41250
Crops,Ethiopia,Production,Oranges,2019,tonnes,29669
Crops,Ethiopia,Production,"Peas, dry",2016,tonnes,348145
Crops,Ethiopia,Production,"Peas, dry",2017,tonnes,368519
Crops,Ethiopia,Production,"Peas, dry",2018,tonnes,360811
Crops,Ethiopia,Production,"Peas, dry",2019,tonnes,390564
Crops,Ethiopia,Production,"Peas, green",2016,tonnes,3460
Crops,Ethiopia,Production,"Peas, green",2017,tonnes,3599
Crops,Ethiopia,Production,"Peas, green",2018,tonnes,3738
Crops,Ethiopia,Production,"Peas, green",2019,tonnes,3877
Crops,Ethiopia,Production,Pineapples,2016,tonnes,5269
Crops,Ethiopia,Production,Pineapples,2017,tonnes,1375
Crops,Ethiopia,Production,Pineapples,2018,tonnes,1152
Crops,Ethiopia,Production,Pineapples,2019,tonnes,1164
Crops,Ethiopia,Production,Potatoes,2016,tonnes,921403
Crops,Ethiopia,Production,Potatoes,2017,tonnes,968970
Crops,Ethiopia,Production,Potatoes,2018,tonnes,933109
Crops,Ethiopia,Production,Potatoes,2019,tonnes,924528
Crops,Ethiopia,Production,"Rice, paddy",2016,tonnes,136001
Crops,Ethiopia,Production,"Rice, paddy",2017,tonnes,151018
Crops,Ethiopia,Production,"Rice, paddy",2018,tonnes,171854
Crops,Ethiopia,Production,"Rice, paddy",2019,tonnes,170630
Crops,Ethiopia,Production,Seed cotton,2016,tonnes,115000
Crops,Ethiopia,Production,Seed cotton,2017,tonnes,130000
Crops,Ethiopia,Production,Seed cotton,2018,tonnes,140000
Crops,Ethiopia,Production,Seed cotton,2019,tonnes,154622
Crops,Ethiopia,Production,Sisal,2016,tonnes,708
Crops,Ethiopia,Production,Sisal,2017,tonnes,724
Crops,Ethiopia,Production,Sisal,2018,tonnes,740
Crops,Ethiopia,Production,Sisal,2019,tonnes,756
Crops,Ethiopia,Production,Sorghum,2016,tonnes,4752096
Crops,Ethiopia,Production,Sorghum,2017,tonnes,5169253
Crops,Ethiopia,Production,Sorghum,2018,tonnes,5024368
Crops,Ethiopia,Production,Sorghum,2019,tonnes,5265580
Crops,Ethiopia,Production,Soybeans,2016,tonnes,81235
Crops,Ethiopia,Production,Soybeans,2017,tonnes,86468
Crops,Ethiopia,Production,Soybeans,2018,tonnes,149455
Crops,Ethiopia,Production,Soybeans,2019,tonnes,125623
Crops,Ethiopia,Production,Sugar cane,2016,tonnes,1407680
Crops,Ethiopia,Production,Sugar cane,2017,tonnes,1136020
Crops,Ethiopia,Production,Sugar cane,2018,tonnes,1294081
Crops,Ethiopia,Production,Sugar cane,2019,tonnes,1499134
Crops,Ethiopia,Production,Sunflower seed,2016,tonnes,7110
Crops,Ethiopia,Production,Sunflower seed,2017,tonnes,7425
Crops,Ethiopia,Production,Sunflower seed,2018,tonnes,6894
Crops,Ethiopia,Production,Sunflower seed,2019,tonnes,6670
Crops,Ethiopia,Production,Sweet potatoes,2016,tonnes,2207820
Crops,Ethiopia,Production,Sweet potatoes,2017,tonnes,1799384
Crops,Ethiopia,Production,Sweet potatoes,2018,tonnes,1512112
Crops,Ethiopia,Production,Sweet potatoes,2019,tonnes,1755855
Crops,Ethiopia,Production,Tea,2016,tonnes,11601
Crops,Ethiopia,Production,Tea,2017,tonnes,11926
Crops,Ethiopia,Production,Tea,2018,tonnes,12448
Crops,Ethiopia,Production,Tea,2019,tonnes,12969
Crops,Ethiopia,Production,Tomatoes,2016,tonnes,28365
Crops,Ethiopia,Production,Tomatoes,2017,tonnes,27775
Crops,Ethiopia,Production,Tomatoes,2018,tonnes,23584
Crops,Ethiopia,Production,Tomatoes,2019,tonnes,34947
Crops,Ethiopia,Production,"Vegetables, fresh nes",2016,tonnes,1501
Crops,Ethiopia,Production,"Vegetables, fresh nes",2017,tonnes,914
Crops,Ethiopia,Production,"Vegetables, fresh nes",2018,tonnes,46
Crops,Ethiopia,Production,"Vegetables, fresh nes",2019,tonnes,65
Crops,Ethiopia,Production,"Vegetables, leguminous nes",2016,tonnes,12782
Crops,Ethiopia,Production,"Vegetables, leguminous nes",2017,tonnes,13523
Crops,Ethiopia,Production,"Vegetables, leguminous nes",2018,tonnes,14264
Crops,Ethiopia,Production,"Vegetables, leguminous nes",2019,tonnes,15006
Crops,Ethiopia,Production,Wheat,2016,tonnes,4537852
Crops,Ethiopia,Production,Wheat,2017,tonnes,4642966
Crops,Ethiopia,Production,Wheat,2018,tonnes,4838074
Crops,Ethiopia,Production,Wheat,2019,tonnes,5315270
Crops,Ethiopia,Production,Yams,2016,tonnes,50964
Crops,Ethiopia,Production,Yams,2017,tonnes,48740
Crops,Ethiopia,Production,Yams,2018,tonnes,36901
Crops,Ethiopia,Production,Yams,2019,tonnes,49227
Crops,Kenya,Production,Apples,2016,tonnes,623
Crops,Kenya,Production,Apples,2017,tonnes,300
Crops,Kenya,Production,Apples,2018,tonnes,426
Crops,Kenya,Production,Apples,2019,tonnes,702
Crops,Kenya,Production,Avocados,2016,tonnes,176045
Crops,Kenya,Production,Avocados,2017,tonnes,217688
Crops,Kenya,Production,Avocados,2018,tonnes,233933
Crops,Kenya,Production,Avocados,2019,tonnes,364935
Crops,Kenya,Production,Bananas,2016,tonnes,1288588
Crops,Kenya,Production,Bananas,2017,tonnes,1434162
Crops,Kenya,Production,Bananas,2018,tonnes,1414176
Crops,Kenya,Production,Bananas,2019,tonnes,1715770
Crops,Kenya,Production,Barley,2016,tonnes,62000
Crops,Kenya,Production,Barley,2017,tonnes,77000
Crops,Kenya,Production,Barley,2018,tonnes,78267
Crops,Kenya,Production,Barley,2019,tonnes,85781
Crops,Kenya,Production,"Beans, dry",2016,tonnes,728160
Crops,Kenya,Production,"Beans, dry",2017,tonnes,846000
Crops,Kenya,Production,"Beans, dry",2018,tonnes,837000
Crops,Kenya,Production,"Beans, dry",2019,tonnes,747000
