Domain_code,Domain,Area_code,Area,Element _code,Element,Crop _code,Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,114,Kenya,5419,Yield,401,"Chillies and peppers, green",2019,2019,hg/ha,55472,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,401,"Chillies and peppers, green",2016,2016,tonnes,2497,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,401,"Chillies and peppers, green",2017,2017,tonnes,2230,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,401,"Chillies and peppers, green",2018,2018,tonnes,2130,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,401,"Chillies and peppers, green",2019,2019,tonnes,2058,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,698,Cloves,2016,2016,ha,2087,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,698,Cloves,2017,2017,ha,2090,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,698,Cloves,2018,2018,ha,2096,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,698,Cloves,2019,2019,ha,2101,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,698,Cloves,2016,2016,hg/ha,10407,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,698,Cloves,2017,2017,hg/ha,10737,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,698,Cloves,2018,2018,hg/ha,11050,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,698,Cloves,2019,2019,hg/ha,11361,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,698,Cloves,2016,2016,tonnes,2172,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,698,Cloves,2017,2017,tonnes,2244,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,698,Cloves,2018,2018,tonnes,2316,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,698,Cloves,2019,2019,tonnes,2387,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,249,Coconuts,2016,2016,ha,47401,,Official data
QC,Crops,114,Kenya,5312,Area harvested,249,Coconuts,2017,2017,ha,81162,,Official data
QC,Crops,114,Kenya,5312,Area harvested,249,Coconuts,2018,2018,ha,82921,,Official data
QC,Crops,114,Kenya,5312,Area harvested,249,Coconuts,2019,2019,ha,86843,,Official data
QC,Crops,114,Kenya,5419,Yield,249,Coconuts,2016,2016,hg/ha,24309,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,249,Coconuts,2017,2017,hg/ha,11374,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,249,Coconuts,2018,2018,hg/ha,12706,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,249,Coconuts,2019,2019,hg/ha,12654,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,249,Coconuts,2016,2016,tonnes,115228,,Official data
QC,Crops,114,Kenya,5510,Production,249,Coconuts,2017,2017,tonnes,92313,,Official data
QC,Crops,114,Kenya,5510,Production,249,Coconuts,2018,2018,tonnes,105362,,Official data
QC,Crops,114,Kenya,5510,Production,249,Coconuts,2019,2019,tonnes,109889,,Official data
QC,Crops,114,Kenya,5312,Area harvested,656,"Coffee, green",2016,2016,ha,114000,,Official data
QC,Crops,114,Kenya,5312,Area harvested,656,"Coffee, green",2017,2017,ha,114700,,Official data
QC,Crops,114,Kenya,5312,Area harvested,656,"Coffee, green",2018,2018,ha,115570,,Official data
QC,Crops,114,Kenya,5312,Area harvested,656,"Coffee, green",2019,2019,ha,116200,,Official data
QC,Crops,114,Kenya,5419,Yield,656,"Coffee, green",2016,2016,hg/ha,4044,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,656,"Coffee, green",2017,2017,hg/ha,3367,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,656,"Coffee, green",2018,2018,hg/ha,3580,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,656,"Coffee, green",2019,2019,hg/ha,3830,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,656,"Coffee, green",2016,2016,tonnes,46100,,Official data
QC,Crops,114,Kenya,5510,Production,656,"Coffee, green",2017,2017,tonnes,38620,,Official data
QC,Crops,114,Kenya,5510,Production,656,"Coffee, green",2018,2018,tonnes,41375,,Official data
QC,Crops,114,Kenya,5510,Production,656,"Coffee, green",2019,2019,tonnes,44500,,Official data
QC,Crops,114,Kenya,5312,Area harvested,195,"Cow peas, dry",2016,2016,ha,227809,,Official data
QC,Crops,114,Kenya,5312,Area harvested,195,"Cow peas, dry",2017,2017,ha,192345,,Official data
QC,Crops,114,Kenya,5312,Area harvested,195,"Cow peas, dry",2018,2018,ha,259235,,Official data
QC,Crops,114,Kenya,5312,Area harvested,195,"Cow peas, dry",2019,2019,ha,298120,,Official data
QC,Crops,114,Kenya,5419,Yield,195,"Cow peas, dry",2016,2016,hg/ha,6444,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,195,"Cow peas, dry",2017,2017,hg/ha,6378,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,195,"Cow peas, dry",2018,2018,hg/ha,7479,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,195,"Cow peas, dry",2019,2019,hg/ha,8281,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,195,"Cow peas, dry",2016,2016,tonnes,146807,,Official data
QC,Crops,114,Kenya,5510,Production,195,"Cow peas, dry",2017,2017,tonnes,122682,,Official data
QC,Crops,114,Kenya,5510,Production,195,"Cow peas, dry",2018,2018,tonnes,193892,,Official data
QC,Crops,114,Kenya,5510,Production,195,"Cow peas, dry",2019,2019,tonnes,246870,,Official data
QC,Crops,114,Kenya,5312,Area harvested,397,Cucumbers and gherkins,2016,2016,ha,183,,Official data
QC,Crops,114,Kenya,5312,Area harvested,397,Cucumbers and gherkins,2017,2017,ha,617,,Official data
QC,Crops,114,Kenya,5312,Area harvested,397,Cucumbers and gherkins,2018,2018,ha,482,,Official data
QC,Crops,114,Kenya,5312,Area harvested,397,Cucumbers and gherkins,2019,2019,ha,489,,Official data
QC,Crops,114,Kenya,5419,Yield,397,Cucumbers and gherkins,2016,2016,hg/ha,67978,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,397,Cucumbers and gherkins,2017,2017,hg/ha,108363,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,397,Cucumbers and gherkins,2018,2018,hg/ha,74876,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,397,Cucumbers and gherkins,2019,2019,hg/ha,116053,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,397,Cucumbers and gherkins,2016,2016,tonnes,1244,,Official data
QC,Crops,114,Kenya,5510,Production,397,Cucumbers and gherkins,2017,2017,tonnes,6686,,Official data
QC,Crops,114,Kenya,5510,Production,397,Cucumbers and gherkins,2018,2018,tonnes,3609,,Official data
QC,Crops,114,Kenya,5510,Production,397,Cucumbers and gherkins,2019,2019,tonnes,5675,,Official data
QC,Crops,114,Kenya,5312,Area harvested,577,Dates,2016,2016,ha,467,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,577,Dates,2017,2017,ha,475,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,577,Dates,2018,2018,ha,483,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,577,Dates,2019,2019,ha,491,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,577,Dates,2016,2016,hg/ha,23426,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,577,Dates,2017,2017,hg/ha,23074,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,577,Dates,2018,2018,hg/ha,22733,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,577,Dates,2019,2019,hg/ha,22403,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,577,Dates,2016,2016,tonnes,1094,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,577,Dates,2017,2017,tonnes,1096,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,577,Dates,2018,2018,tonnes,1098,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,577,Dates,2019,2019,tonnes,1100,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,512,"Fruit, citrus nes",2016,2016,ha,12775,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,512,"Fruit, citrus nes",2017,2017,ha,12541,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,512,"Fruit, citrus nes",2018,2018,ha,12305,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,512,"Fruit, citrus nes",2019,2019,ha,12067,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,512,"Fruit, citrus nes",2016,2016,hg/ha,69288,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,512,"Fruit, citrus nes",2017,2017,hg/ha,68950,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,512,"Fruit, citrus nes",2018,2018,hg/ha,68610,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,512,"Fruit, citrus nes",2019,2019,hg/ha,68269,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,512,"Fruit, citrus nes",2016,2016,tonnes,88515,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,512,"Fruit, citrus nes",2017,2017,tonnes,86470,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,512,"Fruit, citrus nes",2018,2018,tonnes,84425,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,512,"Fruit, citrus nes",2019,2019,tonnes,82380,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,619,"Fruit, fresh nes",2016,2016,ha,10729,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,619,"Fruit, fresh nes",2017,2017,ha,10931,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,619,"Fruit, fresh nes",2018,2018,ha,11132,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,619,"Fruit, fresh nes",2019,2019,ha,11334,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,619,"Fruit, fresh nes",2016,2016,hg/ha,110508,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,619,"Fruit, fresh nes",2017,2017,hg/ha,110594,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,619,"Fruit, fresh nes",2018,2018,hg/ha,110685,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,619,"Fruit, fresh nes",2019,2019,hg/ha,110765,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,619,"Fruit, fresh nes",2016,2016,tonnes,118564,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,619,"Fruit, fresh nes",2017,2017,tonnes,120890,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,619,"Fruit, fresh nes",2018,2018,tonnes,123215,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,619,"Fruit, fresh nes",2019,2019,tonnes,125541,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,603,"Fruit, tropical fresh nes",2016,2016,ha,3857,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,603,"Fruit, tropical fresh nes",2017,2017,ha,3891,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,603,"Fruit, tropical fresh nes",2018,2018,ha,3896,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,603,"Fruit, tropical fresh nes",2019,2019,ha,3906,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,603,"Fruit, tropical fresh nes",2016,2016,hg/ha,103205,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,603,"Fruit, tropical fresh nes",2017,2017,hg/ha,100691,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,603,"Fruit, tropical fresh nes",2018,2018,hg/ha,100359,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,603,"Fruit, tropical fresh nes",2019,2019,hg/ha,100046,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,603,"Fruit, tropical fresh nes",2016,2016,tonnes,39806,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,603,"Fruit, tropical fresh nes",2017,2017,tonnes,39179,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,603,"Fruit, tropical fresh nes",2018,2018,tonnes,39100,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,603,"Fruit, tropical fresh nes",2019,2019,tonnes,39078,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,406,Garlic,2016,2016,ha,170,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,406,Garlic,2017,2017,ha,227,,Official data
QC,Crops,114,Kenya,5312,Area harvested,406,Garlic,2018,2018,ha,177,,Official data
QC,Crops,114,Kenya,5312,Area harvested,406,Garlic,2019,2019,ha,114,,Official data
QC,Crops,114,Kenya,5419,Yield,406,Garlic,2016,2016,hg/ha,120529,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,406,Garlic,2017,2017,hg/ha,109824,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,406,Garlic,2018,2018,hg/ha,97514,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,406,Garlic,2019,2019,hg/ha,181316,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,406,Garlic,2016,2016,tonnes,2049,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,406,Garlic,2017,2017,tonnes,2493,,Official data
QC,Crops,114,Kenya,5510,Production,406,Garlic,2018,2018,tonnes,1726,,Official data
QC,Crops,114,Kenya,5510,Production,406,Garlic,2019,2019,tonnes,2067,,Official data
QC,Crops,114,Kenya,5312,Area harvested,720,Ginger,2016,2016,ha,26,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,720,Ginger,2017,2017,ha,12,,Official data
QC,Crops,114,Kenya,5312,Area harvested,720,Ginger,2018,2018,ha,3,,Official data
QC,Crops,114,Kenya,5312,Area harvested,720,Ginger,2019,2019,ha,39,,Official data
QC,Crops,114,Kenya,5419,Yield,720,Ginger,2016,2016,hg/ha,86154,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,720,Ginger,2017,2017,hg/ha,70000,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,720,Ginger,2018,2018,hg/ha,50000,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,720,Ginger,2019,2019,hg/ha,92051,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,720,Ginger,2016,2016,tonnes,224,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,720,Ginger,2017,2017,tonnes,84,,Official data
QC,Crops,114,Kenya,5510,Production,720,Ginger,2018,2018,tonnes,15,,Official data
QC,Crops,114,Kenya,5510,Production,720,Ginger,2019,2019,tonnes,359,,Official data
QC,Crops,114,Kenya,5312,Area harvested,507,Grapefruit (inc. pomelos),2016,2016,ha,188,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,507,Grapefruit (inc. pomelos),2017,2017,ha,171,,Official data
QC,Crops,114,Kenya,5312,Area harvested,507,Grapefruit (inc. pomelos),2018,2018,ha,199,,Official data
QC,Crops,114,Kenya,5312,Area harvested,507,Grapefruit (inc. pomelos),2019,2019,ha,185,,Official data
QC,Crops,114,Kenya,5419,Yield,507,Grapefruit (inc. pomelos),2016,2016,hg/ha,132766,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,507,Grapefruit (inc. pomelos),2017,2017,hg/ha,130585,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,507,Grapefruit (inc. pomelos),2018,2018,hg/ha,135226,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,507,Grapefruit (inc. pomelos),2019,2019,hg/ha,127189,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,507,Grapefruit (inc. pomelos),2016,2016,tonnes,2496,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,507,Grapefruit (inc. pomelos),2017,2017,tonnes,2233,,Official data
QC,Crops,114,Kenya,5510,Production,507,Grapefruit (inc. pomelos),2018,2018,tonnes,2691,,Official data
QC,Crops,114,Kenya,5510,Production,507,Grapefruit (inc. pomelos),2019,2019,tonnes,2353,,Official data
QC,Crops,114,Kenya,5312,Area harvested,242,"Groundnuts, with shell",2016,2016,ha,5535,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,242,"Groundnuts, with shell",2017,2017,ha,10958,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,242,"Groundnuts, with shell",2018,2018,ha,18449,,Official data
QC,Crops,114,Kenya,5312,Area harvested,242,"Groundnuts, with shell",2019,2019,ha,15965,,Official data
QC,Crops,114,Kenya,5419,Yield,242,"Groundnuts, with shell",2016,2016,hg/ha,19308,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,242,"Groundnuts, with shell",2017,2017,hg/ha,17588,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,242,"Groundnuts, with shell",2018,2018,hg/ha,11563,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,242,"Groundnuts, with shell",2019,2019,hg/ha,9686,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,242,"Groundnuts, with shell",2016,2016,tonnes,10687,,Official data
QC,Crops,114,Kenya,5510,Production,242,"Groundnuts, with shell",2017,2017,tonnes,19273,,Official data
QC,Crops,114,Kenya,5510,Production,242,"Groundnuts, with shell",2018,2018,tonnes,21333,,Official data
QC,Crops,114,Kenya,5510,Production,242,"Groundnuts, with shell",2019,2019,tonnes,15463,,Official data
QC,Crops,114,Kenya,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2016,2016,ha,70,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2017,2017,ha,70,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2018,2018,ha,69,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2019,2019,ha,69,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,407,"Leeks, other alliaceous vegetables",2016,2016,hg/ha,45286,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,407,"Leeks, other alliaceous vegetables",2017,2017,hg/ha,44714,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,407,"Leeks, other alliaceous vegetables",2018,2018,hg/ha,44783,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,407,"Leeks, other alliaceous vegetables",2019,2019,hg/ha,44203,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,407,"Leeks, other alliaceous vegetables",2016,2016,tonnes,317,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,407,"Leeks, other alliaceous vegetables",2017,2017,tonnes,313,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,407,"Leeks, other alliaceous vegetables",2018,2018,tonnes,309,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,407,"Leeks, other alliaceous vegetables",2019,2019,tonnes,305,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,497,Lemons and limes,2016,2016,ha,1911,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,497,Lemons and limes,2017,2017,ha,1780,,Official data
QC,Crops,114,Kenya,5312,Area harvested,497,Lemons and limes,2018,2018,ha,2635,,Official data
QC,Crops,114,Kenya,5312,Area harvested,497,Lemons and limes,2019,2019,ha,3030,,Official data
QC,Crops,114,Kenya,5419,Yield,497,Lemons and limes,2016,2016,hg/ha,94474,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,497,Lemons and limes,2017,2017,hg/ha,80697,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,497,Lemons and limes,2018,2018,hg/ha,78008,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,497,Lemons and limes,2019,2019,hg/ha,85475,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,497,Lemons and limes,2016,2016,tonnes,18054,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,497,Lemons and limes,2017,2017,tonnes,14364,,Official data
QC,Crops,114,Kenya,5510,Production,497,Lemons and limes,2018,2018,tonnes,20555,,Official data
QC,Crops,114,Kenya,5510,Production,497,Lemons and limes,2019,2019,tonnes,25899,,Official data
QC,Crops,114,Kenya,5312,Area harvested,201,Lentils,2016,2016,ha,1950,F,FAO estimate
QC,Crops,114,Kenya,5312,Area harvested,201,Lentils,2017,2017,ha,2100,F,FAO estimate
QC,Crops,114,Kenya,5312,Area harvested,201,Lentils,2018,2018,ha,1895,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,201,Lentils,2019,2019,ha,2059,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5419,Yield,201,Lentils,2016,2016,hg/ha,7949,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,201,Lentils,2017,2017,hg/ha,8095,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,201,Lentils,2018,2018,hg/ha,7852,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,201,Lentils,2019,2019,hg/ha,7848,Fc,Calculated data
QC,Crops,114,Kenya,5510,Production,201,Lentils,2016,2016,tonnes,1550,F,FAO estimate
QC,Crops,114,Kenya,5510,Production,201,Lentils,2017,2017,tonnes,1700,F,FAO estimate
