Domain,Area,Element,Crop,Year,Unit,Value
Crops,Kenya,Area harvested,"Chillies and peppers, dry",2018,ha,2115
Crops,Kenya,Area harvested,"Chillies and peppers, dry",2019,ha,1959
Crops,Kenya,Area harvested,"Chillies and peppers, green",2016,ha,404
Crops,Kenya,Area harvested,"Chillies and peppers, green",2017,ha,390
Crops,Kenya,Area harvested,"Chillies and peppers, green",2018,ha,380
Crops,Kenya,Area harvested,"Chillies and peppers, green",2019,ha,371
Crops,Kenya,Area harvested,"Cow peas, dry",2016,ha,227809
Crops,Kenya,Area harvested,"Cow peas, dry",2017,ha,192345
Crops,Kenya,Area harvested,"Cow peas, dry",2018,ha,259235
Crops,Kenya,Area harvested,"Cow peas, dry",2019,ha,298120
Crops,Kenya,Area harvested,"Fruit, citrus nes",2016,ha,12775
Crops,Kenya,Area harvested,"Fruit, citrus nes",2017,ha,12541
Crops,Kenya,Area harvested,"Fruit, citrus nes",2018,ha,12305
Crops,Kenya,Area harvested,"Fruit, citrus nes",2019,ha,12067
Crops,Kenya,Area harvested,"Fruit, tropical fresh nes",2016,ha,3857
Crops,Kenya,Area harvested,"Fruit, tropical fresh nes",2017,ha,3891
Crops,Kenya,Area harvested,"Fruit, tropical fresh nes",2018,ha,3896
Crops,Kenya,Area harvested,"Fruit, tropical fresh nes",2019,ha,3906
Crops,Kenya,Area harvested,Garlic,2016,ha,170
Crops,Kenya,Area harvested,Garlic,2017,ha,227
Crops,Kenya,Area harvested,Garlic,2018,ha,177
Crops,Kenya,Area harvested,Garlic,2019,ha,114
Crops,Kenya,Area harvested,Ginger,2016,ha,26
Crops,Kenya,Area harvested,Ginger,2017,ha,12
Crops,Kenya,Area harvested,Ginger,2018,ha,3
Crops,Kenya,Area harvested,Ginger,2019,ha,39
Crops,Kenya,Area harvested,"Groundnuts, with shell",2016,ha,5535
Crops,Kenya,Area harvested,"Groundnuts, with shell",2017,ha,10958
Crops,Kenya,Area harvested,"Groundnuts, with shell",2018,ha,18449
Crops,Kenya,Area harvested,"Groundnuts, with shell",2019,ha,15965
Crops,Kenya,Area harvested,"Leeks, other alliaceous vegetables",2016,ha,70
Crops,Kenya,Area harvested,"Leeks, other alliaceous vegetables",2017,ha,70
Crops,Kenya,Area harvested,"Leeks, other alliaceous vegetables",2018,ha,69
Crops,Kenya,Area harvested,"Leeks, other alliaceous vegetables",2019,ha,69
Crops,Kenya,Area harvested,Lemons and limes,2016,ha,1911
Crops,Kenya,Area harvested,Lemons and limes,2017,ha,1780
Crops,Kenya,Area harvested,Lemons and limes,2018,ha,2635
Crops,Kenya,Area harvested,Lemons and limes,2019,ha,3030
Crops,Kenya,Area harvested,Maize,2016,ha,2337586
Crops,Kenya,Area harvested,Maize,2017,ha,2086178
Crops,Kenya,Area harvested,Maize,2018,ha,2273283
Crops,Kenya,Area harvested,Maize,2019,ha,2196136
Crops,Kenya,Area harvested,"Mangoes, mangosteens, guavas",2016,ha,45936
Crops,Kenya,Area harvested,"Mangoes, mangosteens, guavas",2017,ha,48513
Crops,Kenya,Area harvested,"Mangoes, mangosteens, guavas",2018,ha,56816
Crops,Kenya,Area harvested,"Mangoes, mangosteens, guavas",2019,ha,84376
Crops,Kenya,Area harvested,Millet,2016,ha,88368
Crops,Kenya,Area harvested,Millet,2017,ha,126313
Crops,Kenya,Area harvested,Millet,2018,ha,115200
Crops,Kenya,Area harvested,Millet,2019,ha,142185
Crops,Kenya,Area harvested,Oats,2016,ha,3808
Crops,Kenya,Area harvested,Oats,2017,ha,3826
Crops,Kenya,Area harvested,Oats,2018,ha,3846
Crops,Kenya,Area harvested,Oats,2019,ha,3866
Crops,Kenya,Area harvested,"Onions, dry",2016,ha,4967
Crops,Kenya,Area harvested,"Onions, dry",2017,ha,2410
Crops,Kenya,Area harvested,"Onions, dry",2018,ha,3417
Crops,Kenya,Area harvested,"Onions, dry",2019,ha,4271
Crops,Kenya,Area harvested,Oranges,2016,ha,7268
Crops,Kenya,Area harvested,Oranges,2017,ha,7661
Crops,Kenya,Area harvested,Oranges,2018,ha,7189
Crops,Kenya,Area harvested,Oranges,2019,ha,9204
Crops,Kenya,Area harvested,"Peas, green",2016,ha,11611
Crops,Kenya,Area harvested,"Peas, green",2017,ha,5900
Crops,Kenya,Area harvested,"Peas, green",2018,ha,8708
Crops,Kenya,Area harvested,"Peas, green",2019,ha,9022
Crops,Kenya,Area harvested,Pineapples,2016,ha,7881
Crops,Kenya,Area harvested,Pineapples,2017,ha,11463
Crops,Kenya,Area harvested,Pineapples,2018,ha,9757
Crops,Kenya,Area harvested,Pineapples,2019,ha,8798
Crops,Kenya,Area harvested,Potatoes,2016,ha,145967
Crops,Kenya,Area harvested,Potatoes,2017,ha,165458
Crops,Kenya,Area harvested,Potatoes,2018,ha,217315
Crops,Kenya,Area harvested,Potatoes,2019,ha,212976
Crops,Kenya,Area harvested,"Pyrethrum, dried",2016,ha,1337
Crops,Kenya,Area harvested,"Pyrethrum, dried",2017,ha,1386
Crops,Kenya,Area harvested,"Pyrethrum, dried",2018,ha,2518
Crops,Kenya,Area harvested,"Pyrethrum, dried",2019,ha,2584
Crops,Kenya,Area harvested,"Rice, paddy",2016,ha,29337
Crops,Kenya,Area harvested,"Rice, paddy",2017,ha,30392
Crops,Kenya,Area harvested,"Rice, paddy",2018,ha,25966
Crops,Kenya,Area harvested,"Rice, paddy",2019,ha,23490
Crops,Kenya,Area harvested,Seed cotton,2016,ha,28700
Crops,Kenya,Area harvested,Seed cotton,2017,ha,20717
Crops,Kenya,Area harvested,Seed cotton,2018,ha,13432
Crops,Kenya,Area harvested,Seed cotton,2019,ha,13781
Crops,Kenya,Area harvested,Sisal,2016,ha,25693
Crops,Kenya,Area harvested,Sisal,2017,ha,25132
Crops,Kenya,Area harvested,Sisal,2018,ha,24593
Crops,Kenya,Area harvested,Sisal,2019,ha,24161
Crops,Kenya,Area harvested,Sorghum,2016,ha,184654
Crops,Kenya,Area harvested,Sorghum,2017,ha,203586
Crops,Kenya,Area harvested,Sorghum,2018,ha,240403
Crops,Kenya,Area harvested,Sorghum,2019,ha,301705
Crops,Kenya,Area harvested,Soybeans,2016,ha,2215
Crops,Kenya,Area harvested,Soybeans,2017,ha,2405
Crops,Kenya,Area harvested,Soybeans,2018,ha,2390
Crops,Kenya,Area harvested,Soybeans,2019,ha,2398
Crops,Kenya,Area harvested,Spinach,2016,ha,5615
Crops,Kenya,Area harvested,Spinach,2017,ha,7368
Crops,Kenya,Area harvested,Spinach,2018,ha,9163
Crops,Kenya,Area harvested,Spinach,2019,ha,10449
Crops,Kenya,Area harvested,Sugar cane,2016,ha,86876
Crops,Kenya,Area harvested,Sugar cane,2017,ha,67708
Crops,Kenya,Area harvested,Sugar cane,2018,ha,73065
Crops,Kenya,Area harvested,Sugar cane,2019,ha,71900
Crops,Kenya,Area harvested,Sunflower seed,2016,ha,13928
Crops,Kenya,Area harvested,Sunflower seed,2017,ha,14135
Crops,Kenya,Area harvested,Sunflower seed,2018,ha,14068
Crops,Kenya,Area harvested,Sunflower seed,2019,ha,14118
Crops,Kenya,Area harvested,Sweet potatoes,2016,ha,47184
Crops,Kenya,Area harvested,Sweet potatoes,2017,ha,63598
Crops,Kenya,Area harvested,Sweet potatoes,2018,ha,64301
Crops,Kenya,Area harvested,Sweet potatoes,2019,ha,65973
Crops,Kenya,Area harvested,Tea,2016,ha,218500
Crops,Kenya,Area harvested,Tea,2017,ha,232700
Crops,Kenya,Area harvested,Tea,2018,ha,236200
Crops,Kenya,Area harvested,Tea,2019,ha,269400
Crops,Kenya,Area harvested,Tomatoes,2016,ha,21921
Crops,Kenya,Area harvested,Tomatoes,2017,ha,27636
Crops,Kenya,Area harvested,Tomatoes,2018,ha,28263
Crops,Kenya,Area harvested,Tomatoes,2019,ha,26644
Crops,Kenya,Area harvested,"Vegetables, fresh nes",2016,ha,79577
Crops,Kenya,Area harvested,"Vegetables, fresh nes",2017,ha,82973
Crops,Kenya,Area harvested,"Vegetables, fresh nes",2018,ha,86428
Crops,Kenya,Area harvested,"Vegetables, fresh nes",2019,ha,87358
Crops,Kenya,Area harvested,"Vegetables, leguminous nes",2016,ha,324
Crops,Kenya,Area harvested,"Vegetables, leguminous nes",2017,ha,333
Crops,Kenya,Area harvested,"Vegetables, leguminous nes",2018,ha,342
Crops,Kenya,Area harvested,"Vegetables, leguminous nes",2019,ha,351
Crops,Kenya,Area harvested,Watermelons,2016,ha,7956
Crops,Kenya,Area harvested,Watermelons,2017,ha,7309
Crops,Kenya,Area harvested,Watermelons,2018,ha,7815
Crops,Kenya,Area harvested,Watermelons,2019,ha,15117
Crops,Kenya,Area harvested,Wheat,2016,ha,153119
Crops,Kenya,Area harvested,Wheat,2017,ha,131309
Crops,Kenya,Area harvested,Wheat,2018,ha,133147
Crops,Kenya,Area harvested,Wheat,2019,ha,134785
Crops,Kenya,Area harvested,Yams,2016,ha,1268
Crops,Kenya,Area harvested,Yams,2017,ha,1294
Crops,Kenya,Area harvested,Yams,2018,ha,999
Crops,Kenya,Area harvested,Yams,2019,ha,1025
Crops,Madagascar,Area harvested,Apples,2016,ha,4593
Crops,Madagascar,Area harvested,Apples,2017,ha,4607
Crops,Madagascar,Area harvested,Apples,2018,ha,4621
Crops,Madagascar,Area harvested,Apples,2019,ha,4635
Crops,Madagascar,Area harvested,Avocados,2016,ha,3263
Crops,Madagascar,Area harvested,Avocados,2017,ha,3286
Crops,Madagascar,Area harvested,Avocados,2018,ha,3309
Crops,Madagascar,Area harvested,Avocados,2019,ha,3332
Crops,Madagascar,Area harvested,Bananas,2016,ha,71064
Crops,Madagascar,Area harvested,Bananas,2017,ha,72675
Crops,Madagascar,Area harvested,Bananas,2018,ha,74309
Crops,Madagascar,Area harvested,Bananas,2019,ha,75967
Crops,Madagascar,Area harvested,"Beans, dry",2016,ha,79129
Crops,Madagascar,Area harvested,"Beans, dry",2017,ha,77215
Crops,Madagascar,Area harvested,"Beans, dry",2018,ha,76343
Crops,Madagascar,Area harvested,"Beans, dry",2019,ha,55280
Crops,Madagascar,Area harvested,"Beans, green",2016,ha,369
Crops,Madagascar,Area harvested,"Beans, green",2017,ha,345
Crops,Madagascar,Area harvested,"Beans, green",2018,ha,321
Crops,Madagascar,Area harvested,"Beans, green",2019,ha,297
Crops,Madagascar,Area harvested,Cabbages and other brassicas,2016,ha,840
Crops,Madagascar,Area harvested,Cabbages and other brassicas,2017,ha,845
Crops,Madagascar,Area harvested,Cabbages and other brassicas,2018,ha,849
Crops,Madagascar,Area harvested,Cabbages and other brassicas,2019,ha,853
Crops,Madagascar,Area harvested,Carrots and turnips,2016,ha,2864
Crops,Madagascar,Area harvested,Carrots and turnips,2017,ha,2964
Crops,Madagascar,Area harvested,Carrots and turnips,2018,ha,3066
Crops,Madagascar,Area harvested,Carrots and turnips,2019,ha,3168
Crops,Madagascar,Area harvested,"Cashew nuts, with shell",2016,ha,15467
Crops,Madagascar,Area harvested,"Cashew nuts, with shell",2017,ha,15445
Crops,Madagascar,Area harvested,"Cashew nuts, with shell",2018,ha,15422
Crops,Madagascar,Area harvested,"Cashew nuts, with shell",2019,ha,15400
Crops,Madagascar,Area harvested,Cassava,2016,ha,336178
Crops,Madagascar,Area harvested,Cassava,2017,ha,319797
Crops,Madagascar,Area harvested,Cassava,2018,ha,314255
Crops,Madagascar,Area harvested,Cassava,2019,ha,363227
Crops,Madagascar,Area harvested,Castor oil seed,2016,ha,7591
Crops,Madagascar,Area harvested,Castor oil seed,2017,ha,7516
Crops,Madagascar,Area harvested,Castor oil seed,2018,ha,7517
Crops,Madagascar,Area harvested,Castor oil seed,2019,ha,7518
Crops,Madagascar,Area harvested,Cauliflowers and broccoli,2016,ha,28
Crops,Madagascar,Area harvested,Cauliflowers and broccoli,2017,ha,26
Crops,Madagascar,Area harvested,Cauliflowers and broccoli,2018,ha,23
Crops,Madagascar,Area harvested,Cauliflowers and broccoli,2019,ha,20
Crops,Madagascar,Area harvested,"Chillies and peppers, dry",2016,ha,1659
Crops,Madagascar,Area harvested,"Chillies and peppers, dry",2017,ha,1530
Crops,Madagascar,Area harvested,"Chillies and peppers, dry",2018,ha,1402
Crops,Madagascar,Area harvested,"Chillies and peppers, dry",2019,ha,1275
Crops,Madagascar,Area harvested,"Cocoa, beans",2016,ha,12690
Crops,Madagascar,Area harvested,"Cocoa, beans",2017,ha,12308
Crops,Madagascar,Area harvested,"Cocoa, beans",2018,ha,13644
Crops,Madagascar,Area harvested,"Cocoa, beans",2019,ha,11578
Crops,Madagascar,Area harvested,"Cow peas, dry",2016,ha,16000
Crops,Madagascar,Area harvested,"Cow peas, dry",2017,ha,21600
Crops,Madagascar,Area harvested,"Cow peas, dry",2018,ha,28200
Crops,Madagascar,Area harvested,"Cow peas, dry",2019,ha,34122
Crops,Madagascar,Area harvested,Fibre crops nes,2016,ha,9011
Crops,Madagascar,Area harvested,Fibre crops nes,2017,ha,9051
Crops,Madagascar,Area harvested,Fibre crops nes,2018,ha,9093
Crops,Madagascar,Area harvested,Fibre crops nes,2019,ha,9136
Crops,Madagascar,Area harvested,"Fruit, tropical fresh nes",2016,ha,57914
Crops,Madagascar,Area harvested,"Fruit, tropical fresh nes",2017,ha,58371
Crops,Madagascar,Area harvested,"Fruit, tropical fresh nes",2018,ha,58821
Crops,Madagascar,Area harvested,"Fruit, tropical fresh nes",2019,ha,59266
Crops,Madagascar,Area harvested,Garlic,2016,ha,426
Crops,Madagascar,Area harvested,Garlic,2017,ha,430
Crops,Madagascar,Area harvested,Garlic,2018,ha,433
Crops,Madagascar,Area harvested,Garlic,2019,ha,436
Crops,Madagascar,Area harvested,Ginger,2016,ha,37
Crops,Madagascar,Area harvested,Ginger,2017,ha,33
Crops,Madagascar,Area harvested,Ginger,2018,ha,35
Crops,Madagascar,Area harvested,Ginger,2019,ha,39
Crops,Madagascar,Area harvested,Grapes,2016,ha,2517
Crops,Madagascar,Area harvested,Grapes,2017,ha,2516
Crops,Madagascar,Area harvested,Grapes,2018,ha,2515
Crops,Madagascar,Area harvested,Grapes,2019,ha,2515
Crops,Madagascar,Area harvested,"Groundnuts, with shell",2016,ha,81830
Crops,Madagascar,Area harvested,"Groundnuts, with shell",2017,ha,81488
Crops,Madagascar,Area harvested,"Groundnuts, with shell",2018,ha,81708
Crops,Madagascar,Area harvested,"Groundnuts, with shell",2019,ha,81953
Crops,Madagascar,Area harvested,Lemons and limes,2016,ha,1325
Crops,Madagascar,Area harvested,Lemons and limes,2017,ha,1322
Crops,Madagascar,Area harvested,Lemons and limes,2018,ha,1318
Crops,Madagascar,Area harvested,Lemons and limes,2019,ha,1314
Crops,Madagascar,Area harvested,Maize,2016,ha,186336
Crops,Madagascar,Area harvested,Maize,2017,ha,164562
Crops,Madagascar,Area harvested,Maize,2018,ha,124753
Crops,Madagascar,Area harvested,Maize,2019,ha,126258
Crops,Madagascar,Area harvested,"Mangoes, mangosteens, guavas",2016,ha,61470
Crops,Madagascar,Area harvested,"Mangoes, mangosteens, guavas",2017,ha,71180
Crops,Madagascar,Area harvested,"Mangoes, mangosteens, guavas",2018,ha,84290
Crops,Madagascar,Area harvested,"Mangoes, mangosteens, guavas",2019,ha,102966
Crops,Madagascar,Area harvested,Oil palm fruit,2016,ha,1816
Crops,Madagascar,Area harvested,Oil palm fruit,2017,ha,1816
Crops,Madagascar,Area harvested,Oil palm fruit,2018,ha,1817
Crops,Madagascar,Area harvested,Oil palm fruit,2019,ha,1817
Crops,Madagascar,Area harvested,"Onions, dry",2016,ha,2347
Crops,Madagascar,Area harvested,"Onions, dry",2017,ha,2599
Crops,Madagascar,Area harvested,"Onions, dry",2018,ha,2886
Crops,Madagascar,Area harvested,"Onions, dry",2019,ha,3217
Crops,Madagascar,Area harvested,Oranges,2016,ha,13120
Crops,Madagascar,Area harvested,Oranges,2017,ha,13121
Crops,Madagascar,Area harvested,Oranges,2018,ha,13121
Crops,Madagascar,Area harvested,Oranges,2019,ha,13122
Crops,Madagascar,Area harvested,"Peas, dry",2016,ha,18315
Crops,Madagascar,Area harvested,"Peas, dry",2017,ha,19269
Crops,Madagascar,Area harvested,"Peas, dry",2018,ha,20156
Crops,Madagascar,Area harvested,"Peas, dry",2019,ha,20987
Crops,Madagascar,Area harvested,"Peas, green",2016,ha,1419
Crops,Madagascar,Area harvested,"Peas, green",2017,ha,1467
Crops,Madagascar,Area harvested,"Peas, green",2018,ha,1519
Crops,Madagascar,Area harvested,"Peas, green",2019,ha,1568
Crops,Madagascar,Area harvested,Pineapples,2016,ha,16537
Crops,Madagascar,Area harvested,Pineapples,2017,ha,17247
Crops,Madagascar,Area harvested,Pineapples,2018,ha,17961
Crops,Madagascar,Area harvested,Pineapples,2019,ha,18679
Crops,Madagascar,Area harvested,Potatoes,2016,ha,40852
Crops,Madagascar,Area harvested,Potatoes,2017,ha,41715
Crops,Madagascar,Area harvested,Potatoes,2018,ha,42819
Crops,Madagascar,Area harvested,Potatoes,2019,ha,41495
Crops,Madagascar,Area harvested,"Rice, paddy",2016,ha,819070
Crops,Madagascar,Area harvested,"Rice, paddy",2017,ha,730000
Crops,Madagascar,Area harvested,"Rice, paddy",2018,ha,786265
Crops,Madagascar,Area harvested,"Rice, paddy",2019,ha,815693
Crops,Madagascar,Area harvested,Seed cotton,2016,ha,16288
Crops,Madagascar,Area harvested,Seed cotton,2017,ha,16759
Crops,Madagascar,Area harvested,Seed cotton,2018,ha,17037
Crops,Madagascar,Area harvested,Seed cotton,2019,ha,17192
Crops,Madagascar,Area harvested,Sisal,2016,ha,14071
Crops,Madagascar,Area harvested,Sisal,2017,ha,14069
Crops,Madagascar,Area harvested,Sisal,2018,ha,14067
Crops,Madagascar,Area harvested,Sisal,2019,ha,14065
Crops,Madagascar,Area harvested,Sorghum,2016,ha,2264
Crops,Madagascar,Area harvested,Sorghum,2017,ha,2293
Crops,Madagascar,Area harvested,Sorghum,2018,ha,2309
Crops,Madagascar,Area harvested,Sorghum,2019,ha,2327
Crops,Madagascar,Area harvested,Soybeans,2016,ha,77
Crops,Madagascar,Area harvested,Soybeans,2017,ha,76
Crops,Madagascar,Area harvested,Soybeans,2018,ha,75
Crops,Madagascar,Area harvested,Soybeans,2019,ha,75
Crops,Madagascar,Area harvested,Sugar cane,2016,ha,95372
Crops,Madagascar,Area harvested,Sugar cane,2017,ha,96844
Crops,Madagascar,Area harvested,Sugar cane,2018,ha,98319
Crops,Madagascar,Area harvested,Sugar cane,2019,ha,99799
Crops,Madagascar,Area harvested,Sweet potatoes,2016,ha,138446
Crops,Madagascar,Area harvested,Sweet potatoes,2017,ha,126810
Crops,Madagascar,Area harvested,Sweet potatoes,2018,ha,131551
Crops,Madagascar,Area harvested,Sweet potatoes,2019,ha,132579
Crops,Madagascar,Area harvested,Tea,2016,ha,3539
Crops,Madagascar,Area harvested,Tea,2017,ha,3903
Crops,Madagascar,Area harvested,Tea,2018,ha,4242
Crops,Madagascar,Area harvested,Tea,2019,ha,4432
Crops,Madagascar,Area harvested,Tomatoes,2016,ha,4819
Crops,Madagascar,Area harvested,Tomatoes,2017,ha,4879
Crops,Madagascar,Area harvested,Tomatoes,2018,ha,4939
Crops,Madagascar,Area harvested,Tomatoes,2019,ha,5000
Crops,Madagascar,Area harvested,"Vegetables, fresh nes",2016,ha,37211
Crops,Madagascar,Area harvested,"Vegetables, fresh nes",2017,ha,37212
Crops,Madagascar,Area harvested,"Vegetables, fresh nes",2018,ha,37212
Crops,Madagascar,Area harvested,"Vegetables, fresh nes",2019,ha,37212
Crops,Madagascar,Area harvested,Wheat,2016,ha,2091
Crops,Madagascar,Area harvested,Wheat,2017,ha,2088
Crops,Madagascar,Area harvested,Wheat,2018,ha,2085
Crops,Madagascar,Area harvested,Wheat,2019,ha,2083
Crops,Malawi,Area harvested,Apples,2016,ha,800
Crops,Malawi,Area harvested,Apples,2017,ha,800
Crops,Malawi,Area harvested,Apples,2018,ha,700
Crops,Malawi,Area harvested,Apples,2019,ha,743
Crops,Malawi,Area harvested,Avocados,2016,ha,17000
Crops,Malawi,Area harvested,Avocados,2017,ha,19000
Crops,Malawi,Area harvested,Avocados,2018,ha,18000
Crops,Malawi,Area harvested,Avocados,2019,ha,18154
Crops,Malawi,Area harvested,Bananas,2016,ha,14131
Crops,Malawi,Area harvested,Bananas,2017,ha,14003
Crops,Malawi,Area harvested,Bananas,2018,ha,13918
Crops,Malawi,Area harvested,Bananas,2019,ha,13860
Crops,Malawi,Area harvested,"Beans, dry",2016,ha,328339
Crops,Malawi,Area harvested,"Beans, dry",2017,ha,331983
Crops,Malawi,Area harvested,"Beans, dry",2018,ha,347622
Crops,Malawi,Area harvested,"Beans, dry",2019,ha,348592
Crops,Malawi,Area harvested,Cabbages and other brassicas,2016,ha,10212
Crops,Malawi,Area harvested,Cabbages and other brassicas,2017,ha,10220
Crops,Malawi,Area harvested,Cabbages and other brassicas,2018,ha,8808
Crops,Malawi,Area harvested,Cabbages and other brassicas,2019,ha,8547
Crops,Malawi,Area harvested,Carrots and turnips,2016,ha,
Crops,Malawi,Area harvested,Carrots and turnips,2018,ha,209
Crops,Malawi,Area harvested,Carrots and turnips,2019,ha,200
Crops,Malawi,Area harvested,Cassava,2016,ha,228283
Crops,Malawi,Area harvested,Cassava,2017,ha,231657
Crops,Malawi,Area harvested,Cassava,2018,ha,238094
Crops,Malawi,Area harvested,Cassava,2019,ha,238444
Crops,Malawi,Area harvested,Chick peas,2016,ha,26002
Crops,Malawi,Area harvested,Chick peas,2017,ha,2218
Crops,Malawi,Area harvested,Chick peas,2018,ha,2166
Crops,Malawi,Area harvested,Chick peas,2019,ha,1602
Crops,Malawi,Area harvested,"Chillies and peppers, dry",2016,ha,1917
Crops,Malawi,Area harvested,"Chillies and peppers, dry",2017,ha,2300
Crops,Malawi,Area harvested,"Chillies and peppers, dry",2018,ha,1894
Crops,Malawi,Area harvested,"Chillies and peppers, dry",2019,ha,1695
Crops,Malawi,Area harvested,"Chillies and peppers, green",2016,ha,
Crops,Malawi,Area harvested,"Chillies and peppers, green",2017,ha,70
Crops,Malawi,Area harvested,"Chillies and peppers, green",2018,ha,300
Crops,Malawi,Area harvested,"Chillies and peppers, green",2019,ha,504
Crops,Malawi,Area harvested,"Cow peas, dry",2016,ha,85787
Crops,Malawi,Area harvested,"Cow peas, dry",2017,ha,100684
Crops,Malawi,Area harvested,"Cow peas, dry",2018,ha,95803
Crops,Malawi,Area harvested,"Cow peas, dry",2019,ha,97825
Crops,Malawi,Area harvested,"Fruit, citrus nes",2016,ha,449
Crops,Malawi,Area harvested,"Fruit, citrus nes",2017,ha,441
Crops,Malawi,Area harvested,"Fruit, citrus nes",2018,ha,433
Crops,Malawi,Area harvested,"Fruit, citrus nes",2019,ha,426
Crops,Malawi,Area harvested,"Fruit, tropical fresh nes",2016,ha,3747
Crops,Malawi,Area harvested,"Fruit, tropical fresh nes",2017,ha,3900
Crops,Malawi,Area harvested,"Fruit, tropical fresh nes",2018,ha,4114
Crops,Malawi,Area harvested,"Fruit, tropical fresh nes",2019,ha,4341
Crops,Malawi,Area harvested,Garlic,2016,ha,
Crops,Malawi,Area harvested,Garlic,2017,ha,30
Crops,Malawi,Area harvested,Garlic,2018,ha,73
Crops,Malawi,Area harvested,Garlic,2019,ha,115
Crops,Malawi,Area harvested,Grapes,2016,ha,
Crops,Malawi,Area harvested,Grapes,2017,ha,30
Crops,Malawi,Area harvested,Grapes,2018,ha,40
Crops,Malawi,Area harvested,Grapes,2019,ha,40
Crops,Malawi,Area harvested,"Groundnuts, with shell",2016,ha,369987
Crops,Malawi,Area harvested,"Groundnuts, with shell",2017,ha,389546
Crops,Malawi,Area harvested,"Groundnuts, with shell",2018,ha,405084
Crops,Malawi,Area harvested,"Groundnuts, with shell",2019,ha,400000
Crops,Malawi,Area harvested,Lemons and limes,2016,ha,2200
Crops,Malawi,Area harvested,Lemons and limes,2017,ha,2400
Crops,Malawi,Area harvested,Lemons and limes,2018,ha,2800
Crops,Malawi,Area harvested,Lemons and limes,2019,ha,2726
Crops,Malawi,Area harvested,Maize,2016,ha,1674076
Crops,Malawi,Area harvested,Maize,2017,ha,1725367
Crops,Malawi,Area harvested,Maize,2018,ha,1685347
Crops,Malawi,Area harvested,Maize,2019,ha,1700000
Crops,Malawi,Area harvested,"Mangoes, mangosteens, guavas",2016,ha,54759
Crops,Malawi,Area harvested,"Mangoes, mangosteens, guavas",2017,ha,51741
Crops,Malawi,Area harvested,"Mangoes, mangosteens, guavas",2018,ha,57192
Crops,Malawi,Area harvested,"Mangoes, mangosteens, guavas",2019,ha,69494
Crops,Malawi,Area harvested,Millet,2016,ha,51677
Crops,Malawi,Area harvested,Millet,2017,ha,55392
Crops,Malawi,Area harvested,Millet,2018,ha,54230
Crops,Malawi,Area harvested,Millet,2019,ha,53379
Crops,Malawi,Area harvested,"Onions, dry",2016,ha,7371
Crops,Malawi,Area harvested,"Onions, dry",2017,ha,8676
Crops,Malawi,Area harvested,"Onions, dry",2018,ha,9188
Crops,Malawi,Area harvested,"Onions, dry",2019,ha,9621
Crops,Malawi,Area harvested,Oranges,2016,ha,9200
Crops,Malawi,Area harvested,Oranges,2017,ha,9700
Crops,Malawi,Area harvested,Oranges,2018,ha,9500
Crops,Malawi,Area harvested,Oranges,2019,ha,11627
Crops,Malawi,Area harvested,"Peas, dry",2016,ha,15488
Crops,Malawi,Area harvested,"Peas, dry",2017,ha,4372
Crops,Malawi,Area harvested,"Peas, dry",2018,ha,4446
Crops,Malawi,Area harvested,"Peas, dry",2019,ha,4593
Crops,Malawi,Area harvested,"Peas, green",2016,ha,800
Crops,Malawi,Area harvested,"Peas, green",2017,ha,1500
Crops,Malawi,Area harvested,"Peas, green",2018,ha,1000
Crops,Malawi,Area harvested,"Peas, green",2019,ha,1107
Crops,Malawi,Area harvested,Pineapples,2016,ha,3399
Crops,Malawi,Area harvested,Pineapples,2017,ha,6414
Crops,Malawi,Area harvested,Pineapples,2018,ha,14924
Crops,Malawi,Area harvested,Pineapples,2019,ha,15000
Crops,Malawi,Area harvested,Potatoes,2016,ha,63040
Crops,Malawi,Area harvested,Potatoes,2017,ha,66604
Crops,Malawi,Area harvested,Potatoes,2018,ha,68133
Crops,Malawi,Area harvested,Potatoes,2019,ha,66502
Crops,Malawi,Area harvested,"Pumpkins, squash and gourds",2016,ha,
Crops,Malawi,Area harvested,"Pumpkins, squash and gourds",2017,ha,25000
Crops,Malawi,Area harvested,"Pumpkins, squash and gourds",2018,ha,21715
Crops,Malawi,Area harvested,"Pumpkins, squash and gourds",2019,ha,16529
Crops,Malawi,Area harvested,"Rice, paddy",2016,ha,53676
Crops,Malawi,Area harvested,"Rice, paddy",2017,ha,64881
Crops,Malawi,Area harvested,"Rice, paddy",2018,ha,63971
Crops,Malawi,Area harvested,"Rice, paddy",2019,ha,74862
Crops,Malawi,Area harvested,Seed cotton,2016,ha,78474
Crops,Malawi,Area harvested,Seed cotton,2017,ha,41097
Crops,Malawi,Area harvested,Seed cotton,2018,ha,44183
Crops,Malawi,Area harvested,Seed cotton,2019,ha,68126
Crops,Malawi,Area harvested,Sisal,2016,ha,601
Crops,Malawi,Area harvested,Sisal,2017,ha,609
Crops,Malawi,Area harvested,Sisal,2018,ha,619
Crops,Malawi,Area harvested,Sisal,2019,ha,628
Crops,Malawi,Area harvested,Sorghum,2016,ha,98853
Crops,Malawi,Area harvested,Sorghum,2017,ha,103921
Crops,Malawi,Area harvested,Sorghum,2018,ha,106242
Crops,Malawi,Area harvested,Sorghum,2019,ha,161490
Crops,Malawi,Area harvested,Soybeans,2016,ha,149689
Crops,Malawi,Area harvested,Soybeans,2017,ha,188714
Crops,Malawi,Area harvested,Soybeans,2018,ha,178823
